time,npos,epos,h,alpha,beta,phi,theta,psi,p,q,r,TAS,ail,ele,rud,thrust,ail_cmd,ele_cmd,rud_cmd,thrust_cmd,vn,ve,vh,mu,chi,nx,ny,nz,nx_ref,ny_ref,nz_ref,Fx,Fy,Fz,Mx,My,Mz,lon,lat,lef,lef_cmd,Cz,delta_Cz_lef,Czq,delta_Czq_lef,Cm,delta_Cm_lef,Cmq,delta_Cmq_lef,delta_Cm,delta_Cm_ds,d0,d1,d2,d3,d4,d5,d6,d7,d8,d9
205677,0.929138,0.816788,-1.008315,-44160.398900,18961.928796,-109943.607655,-678024.820980,7394.428782,-217719.244038,122.454144,31.483729,0.000000,0.000000,0.149916,-0.056920,-29.500000,2.028845,-0.028604,0.035701,-4.530510,1.462213,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37.100000,6521.606916,2790.898963,1700.510643,3.159790,-0.103279,78.415768,-50.225341,86.798834,-165.296267,64.967509,-13.937474,290.923552,-21.500000,7.922442,-12.403763,16585.467763,-21.500000,7.922442,-12.403763,16585.467763,27.276207,191.175207,-235.562696,-54.067267,81.880042,-0.130541,-0.722719,-7.677189,0.638026,-0.095981,-7.548718,-28489.258004,-65903.521043,-700069.553123,701170.252454,-600812.913790,308232.559826,122.454342,31.483754,0.000000,0.000000,-0.328614,-0.065932,-30.131958,-0.600720,-0.138413,0.035577,-5.461041,0.262639,0.029624,-24305.241191,13443.231268,-48775.783544,-426386.762769,-17740.195358,-97812.217619,122.427672,31.500210,0.000000,0.000000,-0.005789,-0.072306,-29.500000,0.777494,-0.058122,0.033393,-5.362052,0.400584,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37.300000,8371.120274,264.014834,3232.109646,-0.760133,0.144672,67.716473,-16.876041,22.616043,-96.414987,-4.171561,-2.344435,256.886799,-21.500000,-1.438343,-2.345973,30597.138508,-21.500000,-1.438343,-2.345973,30597.138508,229.674213,99.425744,-75.180997,-17.017392,23.407740,0.048245,-0.205748,-0.166129,0.338547,0.679722,0.196731,-26197.767786,-18761.763253,-15149.016136,429048.995674,15431.159479,90165.895807,122.427776,31.500417,0.000000,0.000000,0.034605,-0.069393,-29.500000,1.071283,-0.047737,0.033544,-5.166825,0.649830,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37.400000,8394.087695,273.957409,3224.591546,-1.107546,0.658882,58.209425,-16.856847,22.116464,95.460977,-2.909591,6.164653,257.222876,21.500000,-0.997594,4.230424,36143.004262,21.500000,-0.997594,4.230424,36143.004262,229.794951,99.739411,-75.771239,-17.132010,23.462606,0.118379,0.138143,-0.038232,0.408361,0.951601,0.465948,-25348.207830,12597.046213,-3486.271456,-429156.011239,1627.354996,-93963.275073,122.427881,31.500624,0.000000,0.000000,0.051709,-0.066440,-29.500000,1.286678,-0.053512,0.033957,-5.023691,0.832569,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37.500000,8417.067190,283.931350,3217.014422,-1.402654,0.068028,67.760324,-17.538212,22.138240,-96.472083,-2.078609,-2.758856,257.630238,-5.596797,-1.102244,-2.559175,42250.435395,-5.596797,-1.102244,-2.559175,42250.435395,229.764121,100.015303,-76.926086,-17.372999,23.523279,0.181259,-0.077493,0.115074,0.482601,0.805089,0.475962,-25721.700129,-7066.495717,10493.377850,169123.257483,3305.804287,38851.930928,122.427986,31.500831,0.000000,0.000000,0.071634,-0.064842,-29.500000,1.469646,-0.053241,0.033863,-4.902107,0.987796,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37.600000,8440.043602,293.932880,3209.321814,-1.491282,0.758867,58.199905,-17.386879,21.812751,-20.815637,-1.667736,0.763466,258.098064,4.200318,-1.561328,-0.830614,12040.596471,4.200318,-1.561328,-0.830614,12040.596471,229.933468,100.257103,-77.833001,-17.551545,23.558481,-0.156006,-0.091991,0.183947,0.142817,0.719068,0.686826,-26266.486705,-8388.532636,16773.763456,-59458.754603,14763.726243,10606.101870,122.428091,31.501038,0.000000,0.000000,0.080097,-0.063617,-29.500000,1.524595,-0.049456,0.034272,-4.865592,1.034415,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
,-38.295462,-0.143044,-0.144348,0.120252,0.720651,-0.348034,-0.340772,-18516.321179,-13162.819160,10965.589567,-35741.478339,-53463.239308,32142.096378,122.415274,31.480538,0.000000,0.000000,0.077938,-0.060295,-29.500000,1.783121,-0.084230,0.034841,-4.693797,1.253744,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37.800000,6174.602319,-932.557835,4334.979638,-1.915787,1.510858,-163.470855,-59.721393,-34.085466,-85.553770,-4.762004,0.122053,236.216479,-21.500000,-0.091792,-2.911869,1435.408908,-21.500000,-0.091792,-2.911869,1435.408908,90.523414,-71.256456,-208.394281,-61.911011,-38.208424,-0.171126,-0.311504,0.304654,0.692458,-0.454952,-0.178715,-17040.082797,-28405.512536,27780.870002,298966.898576,-12593.843286,94327.968849,122.415199,31.480620,0.000000,0.000000,0.093601,-0.059985,-29.500000,1.787788,-0.065482,0.035046,-4.690696,1.257704,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
37.900000,6183.654660,-939.683481,4314.140210,-2.204326,1.671755,-172.174134,-59.253886,-33.911327,48.382445,-5.957802,8.001810,236.896167,21.500000,-1.303498,3.858119,363.646413,21.500000,-1.303498,3.858119,363.646413,91.056718,-71.059849,-209.659686,-62.254939,-37.968159,-0.197727,0.008858,0.510891,0.661714,-0.060753,0.004417,-18394.063049,807.773178,46587.240895,-288949.471430,11097.187279,-54133.750071,122.415124,31.480701,0.000000,0.000000,0.121148,-0.057826,-29.500000,1.966682,-0.055164,0.035418,-4.571818,1.409475,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
38.000000,6192.760332,-946.789466,4293.174241,-2.934395,0.666852,-166.210175,-58.517722,-35.217705,-80.739194,-4.538556,2.737516,237.551619,6.852954,1.772067,1.130061,55600.353660,6.852954,1.772067,1.130061,55600.353660,90.953851,-71.092840,-209.815043,-62.035682,-38.012478,0.400013,0.013685,0.637226,1.252815,-0.110795,0.130043,-19123.820224,1247.946268,58107.496861,-29277.186138,-51662.445685,-23544.350069,122.415049,31.480783,0.000000,0.000000,0.142385,-0.053401,-29.500000,2.419325,-0.088246,0.035215,-4.271029,1.793492,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
38.100000,6201.855717,-953.898750,4272.192737,-3.249217,0.776884,-173.974247,-58.023960,-35.581669,-93.918212,-9.020577,0.486486,238.778106,-21.500000,-1.950790,-1.115931,7469.691126,-21.500000,-1.950790,-1.115931,7469.691126,91.811169,-71.447733,-211.214076,-62.197688,-37.890163,-0.131730,-0.207167,1.062224,0.716539,-0.262758,0.535585,-19481.956135,-18891.169882,96862.355946,320167.909659,25258.986387,71216.404212,122.414974,31.480865,0.000000,0.000000,0.191796,-0.051081,-29.500000,2.614514,-0.052558,0.035537,-4.141323,1.959088,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
38.200000,6211.036834,-961.043523,4251.071329,-3.889754,1.196445,176.679414,-57.122274,-35.632587,49.334084,-7.455546,6.400071,239.455042,21.500000,-3.437262,3.367175,1304.134123,21.500000,-3.437262,3.367175,1304.134123,92.927308,-71.656830,-212.220910,-62.407746,-37.636042,-0.215213,0.057592,1.371336,0.624618,0.089035,0.829400,-20929.070779,5251.709482,125049.790764,-294763.734666,49562.571840,-63552.908692,122.414899,31.480948,0.000000,0.000000,0.241666,-0.046263,-29.500000,3.011648,-0.042460,0.036466,-3.877421,2.296011,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
38.300000,6220.329565,-968.209206,4229.849238,-4.534418,0.241400,-177.392781,-56.379500,-36.810211,-82.448312,-3.247173,0.565479,240.023817,-21.500000,-7.893838,0.026131,27773.278071,-21.500000,-7.893838,0.026131,27773.278071,93.218360,-72.124389,-211.715201,-61.891762,-37.729637,0.023870,-0.133524,1.755070,0.856593,-0.158711,1.201953,-25596.615177,-12175.848460,160041.762928,321318.846298,121647.691070,56101.781765,122.414824,31.481032,0.000000,0.000000,0.313492,-0.042220,-29.500000,3.411339,-0.006912,0.035768,-3.611820,2.635104,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
38.400000,6229.651401,-975.421645,4208.677718,-4.529126,0.798870,174.457770,-56.056559,-36.926752,61.180865,5.676423,6.214995,240.775793,-21.500000,-7.845970,3.995755,66167.949926,-21.500000,-7.845970,3.995755,66167.949926,94.480726,-72.910635,-212.140377,-61.771732,-37.657315,0.443145,-0.155071,1.557089,1.272735,-0.101143,1.001325,-25758.285222,-14140.621699,141988.290163,241429.806189,117313.865870,44675.432677,122.414748,31.481116,0.000000,0.000000,0.311936,-0.041953,-29.500000,3.408058,-0.007586,0.036480,-3.614000,2.632320,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
38.500000,6239.099474,-982.712709,4187.463681,-3.790580,-0.331183,-178.512944,-56.646294,-38.012255,169.074975,15.082378,10.440200,241.950719,13.668512,-9.145682,10.058546,12869.852967,13.668512,-9.145682,10.058546,12869.852967,95.529744,-73.409536,-212.453271,-61.412201,-37.540365,-0.163952,0.271145,1.117085,0.671341,0.256877,0.567464,-27820.332419,24725.274871,101865.038717,-258692.528316,137629.316221,-118535.506057,122.414672,31.481201,0.000000,0.000000,0.279038,-0.047211,-29.500000,2.950160,0.008968,0.035447,-3.918281,2.243845,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
6,-29.729834,0.163316,0.050503,0.034022,-5.473105,0.254597,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
38.500000,6524.498593,3058.555994,1381.299238,-11.039110,0.070927,45.678257,-54.203553,86.005940,-200.554087,-78.478987,-4.632379,267.618550,-21.500000,-21.345057,-4.249964,1049.519246,-21.500000,-21.345057,-4.249977.878567,-26.195794,17.373796,-3.787922,227.250492,-19.243155,2.187302,-4.229586,690.655205,-19.243155,2.187302,-4.229586,690.655205,54.271132,179.492975,-133.420346,-35.951977,73.176890,-0.061326,-0.201910,-2.405757,0.506748,0.614358,-2.300881,-6282.855717,-18411.817893,-219376.842005,212189.074316,-92625.554808,71173.457525,122.449645,31.479656,0.000000,0.000000,-0.318262,-0.062667,-30.282790,-0.887301,-0.075807,0.036118,-5.456516,0.265656,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.000000,6073.051162,2362.865455,4488.808155,5.094102,0.763214,78.922004,-33.962837,79.885507,68.945660,10.506408,3.044189,227.603918,21.500000,2.322187,1.213342,58991.287520,21.500000,2.322187,1.213342,58991.287520,51.722360,179.422776,-133.430542,-35.890645,73.919269,0.604356,0.061950,-2.696631,1.163011,0.875896,-2.537266,-3881.132411,5649.130571,-245901.116588,-284865.889104,-87539.928745,-34539.651907,122.449833,31.479705,0.000000,0.000000,-0.402957,-0.057280,-30.515056,-1.269887,-0.075515,0.036991,-5.460727,0.260966,0.019019,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.100000,6078.223398,2380.807733,4475.465101,5.403459,1.287054,85.088397,-34.118152,81.191967,-58.278225,4.084507,-2.177802,228.535439,-13.361563,3.189533,-4.534130,13486.605740,-13.361563,3.189533,-4.534130,13486.605740,49.414267,180.581909,-134.506236,-36.054707,74.696267,0.094509,-0.267715,-2.744552,0.655410,0.557127,-2.673670,-4868.493684,-24412.494057,-250270.933723,158318.025349,-96554.606963,74079.133898,122.450022,31.479751,0.000000,0.000000,-0.436955,-0.053074,-30.564553,-1.170893,-0.084854,0.037286,-5.495994,0.231268,0.019081,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.200000,6083.164824,2398.865924,4462.014478,5.272759,1.091586,79.002966,-33.845821,81.643660,12.804839,-3.117466,4.194840,228.945718,21.500000,2.087997,1.592184,21378.894491,21.500000,2.087997,1.592184,21378.894491,46.811554,181.257575,-134.887805,-36.098087,75.519213,0.183898,0.021445,-2.484197,0.740858,0.836733,-2.325765,-4609.593713,1955.532193,-226529.589995,-253402.101186,-63781.507908,-31567.870006,122.450212,31.479796,0.000000,0.000000,-0.413723,-0.054734,-30.543641,-1.212717,-0.072758,0.037153,-5.481094,0.243815,0.019055,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.300000,6087.845980,2416.991681,4448.525697,4.350798,0.996030,80.442537,-34.314898,81.363249,-100.349940,-7.861099,0.371214,229.479789,-20.738285,1.307522,-1.657967,4099.763397,-20.738285,1.307522,-1.657967,4099.763397,44.327089,181.411138,-135.260277,-36.115953,76.269053,-0.025302,-0.230741,-2.010344,0.538438,0.583747,-1.873206,-6407.054387,-21040.832216,-183319.766330,283871.152706,-39921.460214,62587.757065,122.450402,31.479838,0.000000,0.000000,-0.338671,-0.059222,-30.370160,-1.053303,-0.065540,0.036383,-5.453895,0.267403,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.400000,6092.278689,2435.132795,4434.999669,3.271150,0.339960,70.937840,-34.544510,80.453495,26.658802,-11.255390,5.528830,229.879740,21.500000,-0.232808,4.296028,901.279511,21.500000,-0.232808,4.296028,901.279511,43.067414,183.249322,-136.161641,-36.321591,76.774316,-0.081572,0.149340,-1.474690,0.485474,0.927859,-1.205680,-8339.691004,13618.053612,-134474.454999,-251119.211612,-3509.448409,-68274.502205,122.450593,31.479878,0.000000,0.000000,-0.247101,-0.064834,-30.154230,-0.643037,-0.050938,0.035636,-5.460373,0.263085,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.500000,6096.585430,2453.457727,4421.383505,1.829151,0.168373,74.245766,-35.410410,79.342620,-85.679470,-11.294929,-0.405790,230.299234,-21.500000,2.285400,-0.666455,50446.355204,-21.500000,2.285400,-0.666455,50446.355204,41.471664,182.857808,-136.481256,-36.343562,77.221637,0.397567,-0.126738,-1.102636,0.976996,0.657668,-0.881348,-14192.933223,-11557.046045,-100547.450183,295972.085214,-50271.495530,46915.089206,122.450786,31.479917,0.000000,0.000000,-0.173481,-0.069525,-29.865830,-0.095077,-0.080101,0.034534,-5.469025,0.257317,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.600000,6100.732597,2471.743508,4407.735380,0.502569,0.096618,66.451471,-35.751570,78.019818,46.612942,-15.268340,3.555048,231.235520,9.832458,1.141553,3.072898,17537.361266,9.832458,1.141553,3.072898,17537.361266,40.878074,184.355474,-137.395855,-36.454301,77.497793,0.008490,0.081946,-0.473638,0.592762,0.825920,-0.149399,-16763.201162,7472.556672,-43190.203595,-136295.345361,-20825.671587,-40661.681305,122.450978,31.479954,0.000000,0.000000,-0.070060,-0.073467,-29.600514,0.409024,-0.070471,0.033504,-5.476985,0.252010,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.700000,6104.820404,2490.179056,4393.995794,-1.068939,-0.015680,72.073103,-36.625702,76.404784,-14.382670,-16.633705,0.795889,231.822801,-17.798718,-2.611763,0.731980,2700.452261,-17.798718,-2.611763,0.731980,2700.452261,40.250475,183.993887,-138.227509,-36.602767,77.660374,-0.184620,-0.077720,0.340841,0.411965,0.685866,0.587868,-19535.642257,-7087.185682,31080.668285,212196.280784,48946.749749,33791.511950,122.451172,31.479991,0.000000,0.000000,0.063814,-0.067280,-29.500000,1.262742,-0.037240,0.033663,-5.039597,0.812262,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.800000,6108.845452,2508.578444,4380.173043,-2.587845,0.099336,71.804177,-37.217973,74.454778,80.465406,-12.953254,4.228898,232.220438,21.500000,-1.918809,3.674000,5381.943648,21.500000,-1.918809,3.674000,5381.943648,40.462654,183.282418,-138.704187,-36.676436,77.550688,-0.143073,0.147795,0.821538,0.461776,0.904314,1.070208,-18428.487218,13477.139775,74914.661585,-289221.982315,28007.943771,-72834.187973,122.451365,31.480027,0.000000,0.000000,0.151465,-0.056294,-29.500000,2.204464,-0.049771,0.034525,-4.413808,1.611207,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
,-0.965317,-12885.483316,2000.224736,-166014.397544,81694.378268,13732.764759,7494.844613,122.455503,31.493130,0.000000,0.000000,-0.213853,-0.065882,-30.085722,-0.512872,-0.039762,0.035437,-5.462428,0.261714,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.800000,7582.393917,2916.282995,3813.129086,2.106249,-0.138921,-19.731064,-14.584099,35.592869,121.701818,-5.861180,2.150569,250.153838,21.500000,-6.627855,2.156786,741.461112,21.500000,-6.627855,2.156786,741.461112,196.456715,143.775662,-72.634003,-16.879351,36.198306,-0.235382,0.192590,-1.145712,0.016419,-0.134137,-0.234754,-22205.526318,17561.991379,-104475.524500,-400561.881512,137479.222637,-73771.554947,122.455654,31.493306,0.000000,0.000000,-0.112709,-0.068836,-29.921250,-0.200374,0.011764,0.034761,-5.467362,0.258425,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
92852,-2.784629,-0.628919,-0.668989,434.054182,-2.784629,-0.628919,-0.668989,434.054182,167.180616,147.974619,-5.846338,-1.502330,41.512629,-0.082416,-0.036857,-1.651773,-0.104046,0.212137,-0.683510,-7949.386850,-3360.962464,-150622.329625,33205.725966,-27748.037015,11685.424816,122.440237,31.497331,0.000000,0.000000,-0.210762,-0.066795,-30.058202,-0.460584,-0.047865,0.035274,-5.463254,0.261164,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
78803,178.643880,-7.509879,-167.501849,-43.643146,-2.407198,0.088581,-0.255060,-3.654849,0.724233,-0.831991,-3.141918,-1223.630253,-23258.523693,-333279.332111,323290.176484,-89550.651226,87595.756995,122.421921,31.492934,0.000000,0.000000,-0.452477,-0.053775,-30.645283,-1.009435,-0.063546,0.037922,-5.553514,0.182830,0.019182,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
0.335446,-0.987348,-0.108613,0.036435,-5.454936,0.266709,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
8276,0.034465,-4.408891,1.617484,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
74373,122.460702,31.498359,0.000000,0.000000,0.034756,-0.068867,-29.500000,1.034898,-0.042725,0.033705,-5.191004,0.618962,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
.00,1.00,1.00,1.00,1.00,1.00
8,-0.155455,-0.068578,0.034666,-5.468072,0.257952,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
,0.0,1.00,1.00,1.00
39.700000,6168.254459,-1705.743304,1206.284684,8.010607,-0.345095,-45.254130,-59.845351,-107.143705,-76.154757,-13.482118,-8.424728,243.182851,-16.886588,10.327170,-6.892066,1096.798290,-16.886588,10.327170,-6.892066,1096.798290,-7.500276,-104.645145,-226.869852,-68.894472,-94.099575,-0.205190,-0.311978,-6.634160,0.659483,-0.668755,-6.280534,-19807.733409,-28448.696720,-604957.530600,347273.380414,-375028.168619,127421.670020,122.407068,31.480567,0.000000,0.000000,-0.707465,-0.038482,-30.981697,-0.336606,-0.159321,0.039981,-5.793209,-0.019018,0.019602,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.800000,6167.504431,-1716.207819,1183.597698,5.159013,-0.729245,-53.752497,-61.366588,-106.166347,79.419481,-40.977608,1.211575,242.993633,21.500000,4.611677,2.548908,115.935093,21.500000,4.611677,2.548908,115.935093,-13.636316,-104.956288,-224.432472,-67.460370,-97.402617,-0.206923,0.408628,-3.234422,0.670780,0.022164,-2.951081,-18984.927498,37262.079996,-294941.353499,-477503.302508,-103859.182456,-119988.547160,122.406958,31.480561,0.000000,0.000000,-0.435208,-0.058070,-30.525442,-1.249116,-0.100320,0.037221,-5.468127,0.254735,0.019032,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
3,144865.644736,-435160.871206,190557.198555,-105456.345496,122.380083,31.476249,0.000000,0.000000,0.422804,-0.032568,-28.677633,5.374103,0.016386,0.034148,-3.922231,2.403174,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.700000,5687.263182,-4286.617214,1206.809753,-0.054525,0.737981,-104.754004,-56.270157,-94.967746,-109.455227,75.635923,1.084263,237.174085,-21.500000,-1.367959,-0.500126,32044.547412,-21.500000,-1.367959,-0.500126,32044.547412,-12.939046,-137.049557,-200.817640,-57.855600,-95.393390,0.074008,-0.256887,-3.348024,0.905673,-0.793856,-3.489436,-25295.869981,-23425.084587,-305300.490174,503445.665077,-177138.047948,85926.422079,122.379936,31.476236,0.000000,0.000000,-0.010503,-0.073873,-29.500000,0.633805,-0.046051,0.033249,-5.457536,0.278680,0.019000,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
39.800000,5685.969278,-4300.322170,1186.727989,6.822358,0.445633,-104.306263,-58.072932,-108.535551,115.038442,61.657248,20.936622,238.077183,-21.500000,10.382056,17.951694,18391.217026,-21.500000,10.382056,17.951694,18391.217026,-17.049611,-138.117422,-201.764071,-57.937912,-97.037155,0.085008,0.341665,-8.354420,0.933730,-0.170774,-8.485099,-10639.516569,31155.850888,-761825.078551,322832.388655,-553739.484492,-168998.015826,122.379792,31.476225,0.000000,0.000000,-0.623335,-0.046057,-30.791577,-0.716846,-0.161058,0.038898,-5.657749,0.095054,0.019364,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
93.786012,136473.453395,-474712.087267,596663.802275,-123163.923923,-333537.279064,122.387514,31.467016,0.000000,0.000000,-0.721949,-0.039636,-31.117372,-0.065256,-0.125896,0.037233,-5.889878,-0.100423,0.019772,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
20032,-188.277973,-40.834765,-5.575058,234.276855,-21.500000,9.767296,-4.281963,8817.812107,-21.500000,9.767296,-4.281963,8817.812107,-69.445499,-126.264839,-187.773223,-53.273714,-118.810737,-0.134736,-0.344296,-6.158222,0.590490,-0.832852,-5.673083,-21104.185762,-31395.738156,-561557.580896,560647.305492,-290882.790017,103713.399699,122.373539,31.468212,0.000000,0.000000,-0.751627,-0.033594,-31.090283,-0.119432,-0.153908,0.040637,-5.870577,-0.084170,0.019738,0.000000,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
